,text,ipa,syllables,stress,audio_files,audio_urls
1171,قعد,ˈʔa.ʕad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قعد.wav,https://upload.wikimedia.org/wikipedia/commons/b/be/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D8%B9%D8%AF.wav
1172,قفا,ˈʔa.fa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قفا.wav,https://upload.wikimedia.org/wikipedia/commons/f/f1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%81%D8%A7.wav
1173,قفل,ˈʔaf.fal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قَفَّل.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D9%8E%D9%81%D9%8E%D9%91%D9%84.wav
1174,قلب,ˈʔa.lab,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قلب.wav,https://upload.wikimedia.org/wikipedia/commons/d/da/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%84%D8%A8.wav
1175,قلد,ˈʔal.lad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قَلَّد.wav,https://upload.wikimedia.org/wikipedia/commons/b/b5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D9%8E%D9%84%D9%8E%D9%91%D8%AF.wav
1176,قلعة,ˈqɑl.ʕa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قلعة.wav,https://upload.wikimedia.org/wikipedia/commons/9/9f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%84%D8%B9%D8%A9.wav
1177,قلق,ˈʔi.lɪʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قِلِق.wav,https://upload.wikimedia.org/wikipedia/commons/4/44/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D9%90%D9%84%D9%90%D9%82.wav
1178,قلل,ˈʔal.lal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قَلَّل.wav,https://upload.wikimedia.org/wikipedia/commons/2/28/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D9%8E%D9%84%D9%8E%D9%91%D9%84.wav
1179,قلم,ˈʔa.lam,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قلم.wav,https://upload.wikimedia.org/wikipedia/commons/3/3f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%84%D9%85.wav
1180,قلى,ˈʔa.la,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قَلى.wav,https://upload.wikimedia.org/wikipedia/commons/4/4b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D9%8E%D9%84%D9%89.wav
1181,قلي,ˈʔa.li,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قلي.wav,https://upload.wikimedia.org/wikipedia/commons/e/e6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%84%D9%8A.wav
1182,قمر,ˈʔɑ.mɑrˤ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قمر.wav,https://upload.wikimedia.org/wikipedia/commons/e/e3/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%85%D8%B1.wav
1183,قمل,ˈʔa.m(ɪ)l,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قمل.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%85%D9%84.wav
1184,قهوة,ˈʔah.we,2,1,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-قهوة.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D9%82%D9%87%D9%88%D8%A9.wav
1185,قوة,ˈʔuw.we,2,1,LL-Q55633582 (ajp)-Mohammad-LPA-قوّة.wav,https://upload.wikimedia.org/wikipedia/commons/a/a5/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D9%82%D9%88%D9%91%D8%A9.wav
1186,قوي,ˈʔa.wi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قوي.wav,https://upload.wikimedia.org/wikipedia/commons/4/4c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%88%D9%8A.wav
1187,كافي,ˈkæ.fi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كافي.wav,https://upload.wikimedia.org/wikipedia/commons/e/e5/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%A7%D9%81%D9%8A.wav
1188,كامل,ˈkæː.mɪl,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كامل.wav,https://upload.wikimedia.org/wikipedia/commons/8/82/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%A7%D9%85%D9%84.wav
1189,كاين,ˈkæː.jɪn,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كاين.wav,https://upload.wikimedia.org/wikipedia/commons/c/ca/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D8%A7%D9%8A%D9%86.wav
1190,كبا,ˈkʊb.ba,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كبّا.wav,https://upload.wikimedia.org/wikipedia/commons/a/af/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%A8%D9%91%D8%A7.wav
1191,كبب,ˈkab.bab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَبَّب.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%A8%D9%8E%D9%91%D8%A8.wav
1192,كبد,ˈkɪ.b(ɪ)d,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كبد.wav,https://upload.wikimedia.org/wikipedia/commons/0/0e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%A8%D8%AF.wav
1193,كبر,ˈkab.bar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَبَّر.wav,https://upload.wikimedia.org/wikipedia/commons/1/1e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%A8%D9%8E%D9%91%D8%B1.wav
1194,كبس,ˈka.bas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَبَس.wav,https://upload.wikimedia.org/wikipedia/commons/c/c6/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%A8%D9%8E%D8%B3.wav
1195,كبكب,ˈkab.kab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَبكَب.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%A8%D9%83%D9%8E%D8%A8.wav
1196,كتب,ˈka.tab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَتب.wav,https://upload.wikimedia.org/wikipedia/commons/8/86/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%AA%D8%A8.wav
1197,كتف,ˈkɪ.t(ɪ)f,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كتف.wav,https://upload.wikimedia.org/wikipedia/commons/b/b0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%AA%D9%81.wav
1198,كثف,ˈkat.taf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَثَّف.wav,https://upload.wikimedia.org/wikipedia/commons/f/f5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%AB%D9%8E%D9%91%D9%81.wav
1199,كحلي,ˈkʊħ.li,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كحلي.wav,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%AD%D9%84%D9%8A.wav
1200,كرر,ˈkar.rar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَرَّر.wav,https://upload.wikimedia.org/wikipedia/commons/4/40/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%B1%D9%8E%D9%91%D8%B1.wav
1201,كرسي,ˈkur.si,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كرسي.wav,https://upload.wikimedia.org/wikipedia/commons/6/6e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%B1%D8%B3%D9%8A.wav
1202,كرم,ˈkar.ram,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَرَّم.wav,https://upload.wikimedia.org/wikipedia/commons/9/93/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%B1%D9%8E%D9%91%D9%85.wav
1203,كره,ˈki.rɪh,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كِرِه.wav,https://upload.wikimedia.org/wikipedia/commons/3/3c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%90%D8%B1%D9%90%D9%87.wav
1204,كسب,ˈki.sɪb,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كِسِب.wav,https://upload.wikimedia.org/wikipedia/commons/3/3c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%90%D8%B3%D9%90%D8%A8.wav
1205,كسر,ˈka.sar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَسَر.wav,https://upload.wikimedia.org/wikipedia/commons/c/ce/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%B3%D9%8E%D8%B1.wav
1206,كسل,ˈkas.sal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَسَّل.wav,https://upload.wikimedia.org/wikipedia/commons/d/d9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%B3%D9%8E%D9%91%D9%84.wav
1207,كشف,ˈka.ʃaf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَشَف.wav,https://upload.wikimedia.org/wikipedia/commons/e/e7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%B4%D9%8E%D9%81.wav
1208,كفة,ˈkaf.fe,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كفّة.wav,https://upload.wikimedia.org/wikipedia/commons/2/23/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%81%D9%91%D8%A9.wav
1209,كفكف,ˈkaf.kaf,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-كَفكَف.wav,https://upload.wikimedia.org/wikipedia/commons/7/77/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%83%D9%8E%D9%81%D9%83%D9%8E%D9%81.wav
1210,كفى,ˈkaf.fa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَفّى.wav,https://upload.wikimedia.org/wikipedia/commons/8/85/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D9%81%D9%91%D9%89.wav
1211,كلبش,ˈkal.baʃ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَلبَش.wav,https://upload.wikimedia.org/wikipedia/commons/3/38/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D9%84%D8%A8%D9%8E%D8%B4.wav
1212,كلسة,ˈkal.se,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كلسة.wav,https://upload.wikimedia.org/wikipedia/commons/6/60/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%84%D8%B3%D8%A9.wav
1213,كلف,ˈkal.laf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَلَّف.wav,https://upload.wikimedia.org/wikipedia/commons/d/d0/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D9%84%D9%8E%D9%91%D9%81.wav
1214,كلم,ˈkal.lam,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَلَّم.wav,https://upload.wikimedia.org/wikipedia/commons/2/27/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D9%84%D9%8E%D9%91%D9%85.wav
1215,كلمة,ˈkɪl.me,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كلمة.wav,https://upload.wikimedia.org/wikipedia/commons/7/76/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%84%D9%85%D8%A9.wav
1216,كلية,ˈkɪl.je,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كلية.wav,https://upload.wikimedia.org/wikipedia/commons/f/f1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%84%D9%8A%D8%A9.wav
1217,كمل,ˈkam.mal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَمَّل.wav,https://upload.wikimedia.org/wikipedia/commons/7/78/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D9%85%D9%8E%D9%91%D9%84.wav
1218,كنة,ˈkɪn.ne,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كنّة.wav,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%86%D9%91%D8%A9.wav
1219,كنس,ˈkan.nas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كنَّس.wav,https://upload.wikimedia.org/wikipedia/commons/1/1f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%86%D9%8E%D9%91%D8%B3.wav
1220,كوربا,ˈkoːr.ba,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كوربا.wav,https://upload.wikimedia.org/wikipedia/commons/d/d0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%88%D8%B1%D8%A8%D8%A7.wav
1221,كوع,ˈkaw.waʕ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كوع.wav,https://upload.wikimedia.org/wikipedia/commons/e/ed/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%88%D8%B9.wav
1222,كومة,ˈkoː.me,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كومة.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%88%D9%85%D8%A9.wav
1223,كون,ˈkaw.wan,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَوَّن.wav,https://upload.wikimedia.org/wikipedia/commons/3/3a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D9%88%D9%8E%D9%91%D9%86.wav
1224,كوى,ˈka.wa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَوى.wav,https://upload.wikimedia.org/wikipedia/commons/0/05/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D9%88%D9%89.wav
1225,كيلو,ˈkiː.lo,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كيلو.wav,https://upload.wikimedia.org/wikipedia/commons/5/5b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%8A%D9%84%D9%88.wav
1226,لاحظ,ˈlˤɑː.ħɑzˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لاحَظ.wav,https://upload.wikimedia.org/wikipedia/commons/e/ea/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D8%A7%D8%AD%D9%8E%D8%B8.wav
1227,لاحق,ˈlæː.ħaʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لاحَق.wav,https://upload.wikimedia.org/wikipedia/commons/7/77/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D8%A7%D8%AD%D9%8E%D9%82.wav
1228,لازم,ˈlæː.zɪm,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لازم.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D8%A7%D8%B2%D9%85.wav
1229,لاكن,ˈlæː.kɪn,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-لاكن.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%84%D8%A7%D9%83%D9%86.wav
1230,لبس,ˈla.bas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لبس.wav,https://upload.wikimedia.org/wikipedia/commons/3/3d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D8%A8%D8%B3.wav
1231,لبق,ˈli.bɪʔ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-لِبِق.wav,https://upload.wikimedia.org/wikipedia/commons/4/40/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%84%D9%90%D8%A8%D9%90%D9%82.wav
1232,لبن,ˈla.ban,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لبن.wav,https://upload.wikimedia.org/wikipedia/commons/2/27/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D8%A8%D9%86.wav
1233,لبنة,ˈlab.ne,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لبنة.wav,https://upload.wikimedia.org/wikipedia/commons/6/6f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D8%A8%D9%86%D8%A9.wav
1234,لبى,ˈlab.ba,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَبّى.wav,https://upload.wikimedia.org/wikipedia/commons/7/78/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D8%A8%D9%91%D9%89.wav
1235,لحس,ˈla.ħas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَحَس.wav,https://upload.wikimedia.org/wikipedia/commons/e/e2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D8%AD%D9%8E%D8%B3.wav
1236,لحظة,ˈlaħ.zˤɑ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-لحظة.wav,https://upload.wikimedia.org/wikipedia/commons/1/15/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%84%D8%AD%D8%B8%D8%A9.wav
1237,لحم,ˈla.ħ(ɪ)m,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لحم.wav,https://upload.wikimedia.org/wikipedia/commons/8/8a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D8%AD%D9%85.wav
1238,لحمة,ˈlaħ.me,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لحمة.wav,https://upload.wikimedia.org/wikipedia/commons/6/6f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D8%AD%D9%85%D8%A9.wav
1239,لحية,ˈlɪħ.je,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لحية.wav,https://upload.wikimedia.org/wikipedia/commons/7/71/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D8%AD%D9%8A%D8%A9.wav
1240,لخص,lˤɑx.xɑsˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَخَّص.wav,https://upload.wikimedia.org/wikipedia/commons/7/78/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D8%AE%D9%8E%D9%91%D8%B5.wav
1241,لخم,ˈla.xam,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَخَم.wav,https://upload.wikimedia.org/wikipedia/commons/9/9a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D8%AE%D9%8E%D9%85.wav
1242,لزق,ˈlaz.zaʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَزَّق.wav,https://upload.wikimedia.org/wikipedia/commons/f/f4/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D8%B2%D9%8E%D9%91%D9%82.wav
1243,لزم,ˈli.zɪm,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لِزِم.wav,https://upload.wikimedia.org/wikipedia/commons/9/97/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%90%D8%B2%D9%90%D9%85.wav
1244,لعب,ˈli.ʕɪb,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لعب.wav,https://upload.wikimedia.org/wikipedia/commons/5/53/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D8%B9%D8%A8.wav
1245,لغى,ˈla.ɣa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَغى.wav,https://upload.wikimedia.org/wikipedia/commons/e/ea/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D8%BA%D9%89.wav
1246,لفت,ˈla.fat,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَفَت.wav,https://upload.wikimedia.org/wikipedia/commons/1/15/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D9%81%D9%8E%D8%AA.wav
1247,لفظ,ˈlˤɑ.fɑzˤ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لفظ.wav,https://upload.wikimedia.org/wikipedia/commons/e/e2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D9%81%D8%B8.wav
1248,0لقب,ˈlaʔ.ʔab,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لقب.wav,https://upload.wikimedia.org/wikipedia/commons/9/9a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D9%82%D8%A8.wav
1249,لقب,ˈlɑ.qɑb,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لقب.wav,https://upload.wikimedia.org/wikipedia/commons/9/9a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D9%82%D8%A8.wav
1250,لقى,ˈla.ʔa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَقى.wav,https://upload.wikimedia.org/wikipedia/commons/c/c3/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D9%82%D9%89.wav
1251,لما,ˈlam.ma,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-لمّا.wav,https://upload.wikimedia.org/wikipedia/commons/d/da/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%84%D9%85%D9%91%D8%A7.wav
1252,لمبة,ˈlˤɑm.bˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لمبة.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D9%85%D8%A8%D8%A9.wav
1253,لمس,ˈla.mas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-لَمَس.wav,https://upload.wikimedia.org/wikipedia/commons/3/37/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%8E%D9%85%D9%8E%D8%B3.wav
1254,لهجة,ˈlah.ʒe,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لهجة.wav,https://upload.wikimedia.org/wikipedia/commons/2/2f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D9%87%D8%AC%D8%A9.wav
1255,لولا,ˈloː.la,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-لولا.wav,https://upload.wikimedia.org/wikipedia/commons/2/24/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%84%D9%88%D9%84%D8%A7.wav
1256,ليرة,ˈleː.rˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ليرة.wav,https://upload.wikimedia.org/wikipedia/commons/e/e9/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D9%8A%D8%B1%D8%A9.wav
1257,ليلة,ˈleː.le,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-ليلة.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D9%84%D9%8A%D9%84%D8%A9.wav
1258,مارس,ˈmæː.ras,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-مارَس.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D8%A7%D8%B1%D9%8E%D8%B3.wav
1259,ماضي,ˈmɑː.dˤi,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-ماضي.wav,https://upload.wikimedia.org/wikipedia/commons/6/64/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D9%85%D8%A7%D8%B6%D9%8A.wav
1260,مال,ˈmæː.lo,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ماله.wav,https://upload.wikimedia.org/wikipedia/commons/2/2d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%A7%D9%84%D9%87.wav
1261,مالح,ˈmæː.lɪħ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مالح.wav,https://upload.wikimedia.org/wikipedia/commons/9/94/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%A7%D9%84%D8%AD.wav
1262,ماما,ˈmɑː.mˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ماما.wav,https://upload.wikimedia.org/wikipedia/commons/c/cc/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%A7%D9%85%D8%A7.wav
1263,مايع,ˈmæː.jɪʕ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مايع.wav,https://upload.wikimedia.org/wikipedia/commons/6/6d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%A7%D9%8A%D8%B9.wav
1264,مبلا,ˈmba.la,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مبلا.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%A8%D9%84%D8%A7.wav
1265,متحد,mɪt.ħɪd,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-متّحد.wav,https://upload.wikimedia.org/wikipedia/commons/e/ec/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AA%D9%91%D8%AD%D8%AF.wav
