fileName,name,duration,intensity1,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensity10,meanIntensity
file751.TextGrid,1,0.150,40,64,72,72,64,61,65,65,65,63,64.560
file751.TextGrid,2,0.240,63,52,49,47,69,72,72,72,73,63,63.297
file752.TextGrid,1,0.450,23,75,81,79,74,79,79,80,80,69,75.221
file752.TextGrid,2,0.210,69,67,67,59,54,50,49,44,41,36,53.901
file753.TextGrid,1,0.280,34,65,66,74,78,79,81,81,79,67,72.824
file753.TextGrid,2,0.450,67,60,60,76,75,65,56,54,51,45,61.046
file754.TextGrid,1,0.370,-12,64,68,72,83,81,83,75,64,59,69.413
file754.TextGrid,2,0.470,59,49,46,53,77,77,77,65,55,47,62.301
file755.TextGrid,1,0.160,26,34,53,62,65,65,64,68,80,81,60.583
file755.TextGrid,2,0.520,81,75,79,79,77,72,65,55,43,36,67.050
file756.TextGrid,1,0.250,29,52,62,62,60,78,81,81,80,77,67.981
file756.TextGrid,2,0.460,77,74,73,74,72,64,54,49,49,41,64.064
file757.TextGrid,1,0.340,33,46,62,66,65,72,73,71,70,68,63.774
file757.TextGrid,2,0.220,68,69,68,69,69,61,51,50,58,56,61.894
file758.TextGrid,1,0.360,-0.006,54,68,74,78,76,83,84,75,74,71.216
file758.TextGrid,2,0.320,74,82,83,83,74,70,70,69,67,64,74.140
file759.TextGrid,1,0.190,29,39,51,57,58,58,58,64,74,73,56.528
file759.TextGrid,2,0.470,73,83,82,80,76,72,67,52,47,30,68.477
file76.TextGrid,1,0.210,29,56,72,73,75,74,69,66,64,68,66.080
file76.TextGrid,2,0.340,68,69,75,75,76,77,64,58,56,58,68.849
file760.TextGrid,1,0.250,25,33,60,73,81,82,83,80,79,74,68.950
file760.TextGrid,2,0.360,74,67,72,71,62,64,63,63,50,39,62.999
file761.TextGrid,1,0.080,45,51,59,63,65,66,68,70,72,73,63.649
file761.TextGrid,2,0.620,73,69,79,77,73,67,61,47,35,15,61.464
file762.TextGrid,1,0.230,78,83,81,71,60,52,52,49,47,47,61.703
file762.TextGrid,2,0.310,47,69,73,66,74,73,71,69,49,45,65.927
file763.TextGrid,1,0.520,45,79,72,74,73,83,84,83,81,69,76.858
file763.TextGrid,2,0.230,69,64,61,58,56,56,51,49,46,37,54.842
file764.TextGrid,1,0.290,39,67,77,77,71,75,71,59,54,59,66.715
file764.TextGrid,2,0.490,59,72,76,76,72,67,59,50,44,31,62.255
file765.TextGrid,1,0.270,4,44,53,59,52,73,62,52,64,68,54.968
file765.TextGrid,2,0.280,68,70,78,78,72,64,59,55,46,37,64.181
file766.TextGrid,1,0.290,21,67,76,78,76,66,67,68,66,66,67.050
file766.TextGrid,2,0.470,66,76,73,66,59,58,57,49,34,16,57.596
file767.TextGrid,1,0.530,-23,60,69,81,83,69,55,45,25,-6,55.493
file767.TextGrid,2,0.350,-6,62,76,77,75,73,72,64,54,47,64.986
file768.TextGrid,1,0.140,36,54,66,70,69,70,74,78,79,79,68.805
file768.TextGrid,2,0.480,79,69,74,77,77,71,59,53,44,33,63.872
file769.TextGrid,1,0.320,79,82,77,76,76,73,74,72,74,72,75.837
file769.TextGrid,2,0.270,72,72,74,74,73,70,64,55,48,25,64.436
file77.TextGrid,1,0.400,56,65,62,62,64,79,82,77,58,53,67.292
file77.TextGrid,2,0.530,53,51,52,51,51,69,77,74,54,32,57.774
file770.TextGrid,1,0.180,25,42,56,61,61,57,74,76,76,75,61.559
file770.TextGrid,2,0.220,75,76,75,75,74,73,73,74,73,67,73.827
file771.TextGrid,1,0.240,31,39,52,57,62,82,80,76,77,75,64.342
file771.TextGrid,2,0.370,75,75,81,81,78,72,63,58,47,42,67.904
file772.TextGrid,1,0.270,42,71,80,81,80,80,79,81,83,84,77.778
file772.TextGrid,2,0.370,84,84,82,77,67,64,64,58,50,35,67.512
file773.TextGrid,1,0.340,27,53,62,69,72,77,81,83,80,69,70.918
file773.TextGrid,2,0.310,69,60,71,78,76,74,64,51,49,43,64.257
file774.TextGrid,1,0.540,19,60,63,67,71,69,62,58,63,68,62.773
file774.TextGrid,2,0.320,68,71,74,70,65,59,58,54,46,31,60.784
file775.TextGrid,1,0.520,41,62,61,58,83,83,74,74,69,74,69.509
file775.TextGrid,2,0.430,74,78,78,72,68,65,62,61,50,18,64.958
file776.TextGrid,1,0.060,76,78,79,79,79,78,78,78,77,76,77.909
file776.TextGrid,2,0.480,76,76,74,73,75,75,68,59,51,37,67.150
file777.TextGrid,1,0.270,21,55,70,74,80,80,79,80,75,72,71.056
file777.TextGrid,2,0.310,72,68,72,72,70,61,56,51,49,46,62.023
file778.TextGrid,1,0.110,54,61,74,79,80,81,80,80,80,80,75.744
file778.TextGrid,2,0.360,80,79,78,79,71,61,56,54,49,38,65.384
file779.TextGrid,1,0.230,28,54,71,73,70,67,69,66,60,59,63.560
file779.TextGrid,2,0.340,59,77,78,79,78,80,81,82,81,71,78.114
file78.TextGrid,1,0.250,51,72,76,78,70,64,60,60,59,56,66.293
file78.TextGrid,2,0.480,56,65,69,75,77,76,71,64,35,13,62.562
file780.TextGrid,1,0.210,28,42,52,59,59,61,73,67,57,51,56.685
file780.TextGrid,2,0.560,51,46,61,79,78,77,64,62,60,41,63.637
file781.TextGrid,1,0.090,30,43,53,58,61,67,71,72,72,69,60.857
file781.TextGrid,2,0.460,69,61,64,80,75,59,57,44,55,42,60.316
file782.TextGrid,1,0.240,32,61,71,80,80,80,80,77,75,69,72.959
file782.TextGrid,2,0.420,69,77,76,71,64,59,53,42,40,36,59.811
file783.TextGrid,1,0.170,31,37,45,51,53,56,69,78,79,72,57.774
file783.TextGrid,2,0.240,72,61,71,76,77,76,76,77,76,68,73.318
file784.TextGrid,1,0.330,28,61,66,80,78,75,70,62,56,62,65.751
file784.TextGrid,2,0.570,62,69,76,72,72,67,58,50,43,28,61.698
file785.TextGrid,1,0.480,20,73,80,79,75,72,71,63,56,49,67.516
file785.TextGrid,2,0.080,49,45,45,45,44,46,47,45,40,36,44.375
file786.TextGrid,1,0.430,6,41,53,54,54,75,77,69,68,61,58.873
file786.TextGrid,2,0.360,61,47,45,40,37,70,73,69,61,23,54.139
file787.TextGrid,1,0.420,61,74,77,79,79,80,80,80,77,73,77.179
file787.TextGrid,2,0.380,73,73,72,68,53,48,45,41,38,38,54.951
file788.TextGrid,1,0.400,18,52,62,65,71,78,81,59,30,69,59.450
file788.TextGrid,2,0.300,69,78,78,71,61,62,58,51,43,22,61.695
file789.TextGrid,1,0.310,29,64,72,79,85,83,79,79,81,81,75.149
file789.TextGrid,2,0.160,81,78,76,75,76,74,73,66,61,61,72.155
file79.TextGrid,1,0.370,28,72,73,74,77,78,76,81,77,67,73.159
file79.TextGrid,2,0.070,67,66,65,66,65,64,64,63,62,61,64.436
file790.TextGrid,1,0.090,54,58,66,75,79,78,75,74,74,74,71.299
file790.TextGrid,2,0.530,74,74,72,75,73,70,61,51,42,32,63.768
file791.TextGrid,1,0.170,42,61,66,69,70,63,69,71,81,84,68.364
file791.TextGrid,2,0.620,84,78,72,70,79,74,68,60,50,20,67.933
file792.TextGrid,1,0.490,11,62,67,69,83,81,69,72,81,77,70.791
file792.TextGrid,2,0.290,77,72,72,72,70,62,55,44,37,13,59.215
file793.TextGrid,1,0.330,56,68,78,78,74,71,71,68,53,49,68.293
file793.TextGrid,2,0.470,49,70,71,67,42,47,48,47,47,--undefined--,53.806
file794.TextGrid,1,0.390,8,36,48,63,77,79,79,80,78,65,64.669
file794.TextGrid,2,0.410,65,50,50,43,65,64,62,56,53,40,56.134
file795.TextGrid,1,0.600,18,67,74,68,63,76,75,75,72,62,68.040
file795.TextGrid,2,0.300,62,54,53,49,47,41,38,35,28,24,43.208
file796.TextGrid,1,0.040,80,80,81,81,82,82,82,83,83,83,81.715
file796.TextGrid,2,0.540,83,76,78,75,81,80,69,60,47,30,70.106
file797.TextGrid,1,0.230,24,63,73,76,78,78,76,73,72,73,71.161
file797.TextGrid,2,0.230,73,70,67,62,61,59,57,50,39,35,57.395
file798.TextGrid,1,0.260,14,62,69,80,72,63,62,59,52,50,61.171
file798.TextGrid,2,0.400,50,69,77,76,65,57,52,49,47,39,60.117
file799.TextGrid,1,0.270,42,71,80,81,80,80,79,81,83,84,77.778
file799.TextGrid,2,0.370,84,84,82,77,67,64,64,58,50,35,67.512
file8.TextGrid,1,0.380,27,64,65,67,80,74,70,62,56,59,65.285
file8.TextGrid,2,0.380,59,51,58,76,78,69,59,57,41,37,59.940
file80.TextGrid,1,0.190,50,75,82,82,75,74,74,75,74,71,74.979
file80.TextGrid,2,0.420,71,78,80,77,71,64,58,51,45,39,64.083
file800.TextGrid,1,0.450,20,57,62,69,79,82,82,79,70,71,70.063
file800.TextGrid,2,0.340,71,73,70,72,75,74,75,65,43,26,66.341
file801.TextGrid,1,0.110,77,77,74,70,66,64,65,64,67,73,69.230
file801.TextGrid,2,0.440,73,78,78,74,62,53,59,50,37,30,60.421
file802.TextGrid,1,0.210,22,44,65,79,79,80,81,81,81,79,71.202
file802.TextGrid,2,0.480,79,78,80,81,77,62,55,58,51,37,66.726
file803.TextGrid,1,0.170,58,56,62,67,72,76,77,75,73,68,69.129
file803.TextGrid,2,0.210,68,67,67,71,74,75,73,71,59,41,68.119
file804.TextGrid,1,0.480,20,52,61,58,60,77,77,71,69,63,63.495
file804.TextGrid,2,0.430,63,72,73,72,70,61,49,48,41,23,59.425
file805.TextGrid,1,0.360,41,71,74,74,67,65,65,66,56,58,65.384
file805.TextGrid,2,0.420,58,69,72,73,70,68,68,65,54,41,65.471
file806.TextGrid,1,0.270,21,38,45,44,43,43,61,80,83,72,54.316
file806.TextGrid,2,0.590,72,58,60,78,78,70,65,60,54,29,64.712
file807.TextGrid,1,0.460,17,58,61,82,80,65,57,48,41,23,56.911
file807.TextGrid,2,0.470,23,74,76,76,66,65,65,58,52,29,62.077
file808.TextGrid,1,0.270,21,50,50,63,68,69,72,76,75,68,63.608
file808.TextGrid,2,0.530,68,48,49,74,69,57,54,57,54,39,57.969
file809.TextGrid,1,0.310,33,67,78,79,80,75,65,63,57,54,67.171
file809.TextGrid,2,0.150,54,55,62,73,74,73,71,71,67,60,67.019
file81.TextGrid,1,0.250,57,70,71,73,79,80,82,80,76,74,75.527
file81.TextGrid,2,0.470,74,74,72,74,71,58,46,44,41,29,58.905
file810.TextGrid,1,0.090,44,58,71,76,79,80,81,82,80,77,74.017
file810.TextGrid,2,0.650,77,61,81,80,76,60,55,50,46,--undefined--,62.725
file811.TextGrid,1,0.050,78,79,79,78,77,76,74,73,74,74,76.298
file811.TextGrid,2,0.560,74,76,75,74,72,54,50,43,39,28,59.633
file812.TextGrid,1,0.270,12,60,66,70,68,74,80,83,81,74,70.176
file812.TextGrid,2,0.580,74,59,80,81,77,78,73,63,50,23,67.612
file813.TextGrid,1,0.190,38,62,68,70,71,71,71,68,57,53,65.161
file813.TextGrid,2,0.170,53,53,52,62,69,68,61,58,50,44,57.734
file814.TextGrid,1,0.250,29,62,74,76,76,76,76,78,76,76,71.639
file814.TextGrid,2,0.410,76,77,78,77,77,62,60,57,53,46,66.631
file815.TextGrid,1,0.440,35,54,60,57,69,80,81,82,81,80,69.225
file815.TextGrid,2,0.520,80,77,75,73,73,74,60,56,51,30,65.870
file816.TextGrid,1,0.190,53,68,81,84,84,83,77,71,67,59,74.548
file816.TextGrid,2,0.220,59,60,80,82,82,81,78,71,68,69,74.149
file817.TextGrid,1,0.330,54,68,72,70,75,78,80,80,81,82,75.066
file817.TextGrid,2,0.540,82,80,76,78,74,66,62,59,43,21,66.398
file818.TextGrid,1,0.360,23,72,73,71,73,79,82,81,80,76,74.893
file818.TextGrid,2,0.390,76,74,77,80,78,74,68,59,45,17,66.981
file819.TextGrid,1,0.130,31,49,60,63,64,71,75,75,71,70,64.435
file819.TextGrid,2,0.420,70,71,78,78,74,69,69,60,49,57,67.624
file82.TextGrid,1,0.300,25,47,61,62,80,66,60,58,54,62,59.086
file82.TextGrid,2,0.330,62,69,73,73,73,75,72,58,54,47,67.432
file820.TextGrid,1,0.140,24,36,54,60,62,66,75,78,78,76,62.143
file820.TextGrid,2,0.490,76,62,73,75,75,58,60,50,37,27,59.873
file821.TextGrid,1,0.270,29,62,71,84,84,82,80,69,66,62,71.451
file821.TextGrid,2,0.710,62,86,85,81,80,68,60,52,44,29,66.715
file822.TextGrid,1,0.300,59,67,70,71,74,76,78,79,79,71,73.263
file822.TextGrid,2,0.540,71,59,58,79,78,74,71,70,54,42,66.522
file823.TextGrid,1,0.230,37,53,61,72,79,79,78,79,78,78,70.976
file823.TextGrid,2,0.390,78,73,77,76,76,68,55,45,44,44,63.766
file824.TextGrid,1,0.290,22,35,44,47,49,61,82,83,82,81,59.170
file824.TextGrid,2,0.240,81,72,77,78,75,72,67,47,28,20,62.995
file825.TextGrid,1,0.530,10,43,61,60,84,79,60,50,43,11,55.272
file825.TextGrid,2,0.320,11,63,77,77,75,71,56,48,38,15,58.488
file826.TextGrid,1,0.220,32,41,65,80,75,69,64,63,61,60,62.621
file826.TextGrid,2,0.420,60,77,76,77,68,56,48,41,40,32,58.320
file827.TextGrid,1,0.130,27,30,41,47,61,73,76,73,69,69,57.697
file827.TextGrid,2,0.430,69,70,69,68,78,80,70,59,50,43,66.198
file828.TextGrid,1,0.230,27,44,64,68,64,81,82,82,79,70,68.138
file828.TextGrid,2,0.410,70,68,67,73,79,78,61,53,46,46,63.758
file829.TextGrid,1,0.280,43,55,54,53,53,53,67,71,71,65,59.652
file829.TextGrid,2,0.350,65,53,51,52,70,71,71,68,56,31,59.798
file83.TextGrid,1,0.280,27,48,52,53,51,53,76,82,82,75,61.242
file83.TextGrid,2,0.270,75,74,75,79,79,78,69,65,69,67,73.277
file830.TextGrid,1,0.180,28,47,62,66,66,76,78,76,75,76,66.564
file830.TextGrid,2,0.360,76,80,65,59,57,59,61,58,53,35,60.895
file831.TextGrid,1,0.230,24,49,66,69,65,77,85,82,82,81,69.287
file831.TextGrid,2,0.400,81,76,71,73,70,60,50,45,47,34,61.589
file832.TextGrid,1,0.300,46,71,66,75,68,61,60,59,57,60,63.773
file832.TextGrid,2,0.270,60,70,68,67,66,64,60,52,42,34,59.514
file833.TextGrid,1,0.250,37,66,69,72,72,73,73,73,73,73,70.054
file833.TextGrid,2,0.440,73,71,71,70,68,55,47,46,42,32,58.633
file834.TextGrid,1,0.280,4,30,46,54,58,58,68,81,82,80,57.417
file834.TextGrid,2,0.240,80,81,79,77,79,80,78,73,63,41,74.858
file835.TextGrid,1,0.240,23,35,51,56,53,76,80,80,80,71,62.435
file835.TextGrid,2,0.400,71,57,56,76,75,64,56,47,43,34,58.585
file836.TextGrid,1,0.340,3,56,66,69,76,80,80,77,67,67,68.320
file836.TextGrid,2,0.430,67,64,58,55,63,73,71,67,58,45,62.918
file837.TextGrid,1,0.610,38,75,86,81,71,68,85,84,70,63,75.900
file837.TextGrid,2,0.260,63,59,61,57,53,44,43,39,39,29,49.155
file838.TextGrid,1,0.130,17,31,57,69,75,78,80,81,80,74,66.564
file838.TextGrid,2,0.060,74,69,66,66,65,63,61,60,60,60,63.958
file839.TextGrid,1,0.230,17,32,47,53,69,78,73,64,64,72,57.917
file839.TextGrid,2,0.430,72,80,80,76,61,58,52,51,45,44,62.606
file84.TextGrid,1,0.230,11,57,62,77,74,73,70,71,71,72,66.692
file84.TextGrid,2,0.420,72,72,72,74,58,55,51,46,38,27,57.240
file840.TextGrid,1,0.060,75,76,76,77,77,77,78,79,79,79,77.303
file840.TextGrid,2,0.100,79,78,78,77,77,78,78,77,76,73,77.221
file841.TextGrid,1,0.050,56,57,59,65,71,76,80,82,83,84,71.602
file841.TextGrid,2,0.510,84,78,78,76,74,70,62,53,41,34,65.465
file842.TextGrid,1,0.300,31,68,72,75,76,66,63,60,58,55,65.281
file842.TextGrid,2,0.400,55,76,77,76,62,57,51,48,41,37,59.837
file843.TextGrid,1,0.270,35,61,66,74,79,81,81,83,83,78,73.972
file843.TextGrid,2,0.460,78,62,68,83,78,72,71,68,56,22,68.268
file844.TextGrid,1,0.450,2,47,56,57,79,76,66,62,61,63,60.928
file844.TextGrid,2,0.220,63,63,69,69,71,70,67,62,48,17,62.122
file845.TextGrid,1,0.140,58,69,76,79,81,81,80,79,78,78,76.756
file845.TextGrid,2,0.390,78,79,81,80,75,61,62,58,53,46,67.748
file846.TextGrid,1,0.230,13,51,75,75,64,62,59,56,55,64,59.430
file846.TextGrid,2,0.300,64,68,69,65,60,52,48,44,40,33,54.997
file847.TextGrid,1,0.210,31,51,64,69,77,82,83,81,77,70,70.235
file847.TextGrid,2,0.400,70,67,74,77,75,71,60,48,46,44,64.227
file848.TextGrid,1,0.170,69,72,72,74,78,80,77,78,77,76,75.838
file848.TextGrid,2,0.490,76,72,73,72,71,64,53,39,37,33,59.355
file849.TextGrid,1,0.400,25,63,74,75,73,73,74,71,73,59,69.184
file849.TextGrid,2,0.280,59,59,57,58,53,50,41,44,36,39,49.691
file85.TextGrid,1,0.250,15,35,51,60,62,65,76,75,75,71,60.305
file85.TextGrid,2,0.230,71,62,65,65,58,70,74,74,74,65,67.628
file850.TextGrid,1,0.190,26,36,50,58,62,62,60,77,81,75,59.852
file850.TextGrid,2,0.510,75,77,72,74,72,63,49,42,46,30,60.912
file851.TextGrid,1,0.200,27,55,74,78,76,74,75,75,74,75,70.500
file851.TextGrid,2,0.640,75,78,77,75,69,61,48,42,35,31,60.290
file852.TextGrid,1,0.060,23,37,49,59,67,73,77,79,79,79,63.479
file852.TextGrid,2,0.600,79,72,76,76,75,69,53,52,41,35,63.789
file853.TextGrid,1,0.280,27,43,61,65,67,69,67,64,76,70,62.358
file853.TextGrid,2,0.250,70,65,61,68,76,75,71,64,60,60,67.058
file854.TextGrid,1,0.390,11,61,60,61,61,62,81,82,82,77,66.706
file854.TextGrid,2,0.220,77,79,82,82,82,81,77,65,43,15,70.824
file855.TextGrid,1,0.270,-3,54,62,66,67,73,79,83,83,76,68.064
file855.TextGrid,2,0.270,76,68,67,80,79,78,77,70,68,65,73.024
file856.TextGrid,1,0.300,25,46,62,60,78,80,81,74,59,58,63.975
file856.TextGrid,2,0.400,58,65,77,77,69,67,56,46,44,34,61.239
file857.TextGrid,1,0.260,43,63,77,70,73,73,74,72,74,71,70.286
file857.TextGrid,2,0.280,71,64,77,74,63,57,73,72,69,54,67.566
file858.TextGrid,1,0.470,--undefined--,53,56,53,54,81,81,58,51,52,60.129
file858.TextGrid,2,0.320,52,53,53,63,73,70,69,57,36,34,57.113
file859.TextGrid,1,0.180,36,61,72,76,77,78,82,81,76,73,73.192
file859.TextGrid,2,0.480,73,72,86,87,68,62,57,63,46,36,66.198
file86.TextGrid,1,0.220,29,60,64,73,72,68,70,68,63,68,64.982
file86.TextGrid,2,0.060,68,71,73,73,73,73,72,72,72,72,72.139
file860.TextGrid,1,0.360,35,50,53,53,46,77,83,75,64,55,60.875
file860.TextGrid,2,0.330,55,64,78,78,74,61,53,46,35,16,58.946
file861.TextGrid,1,0.150,31,53,65,69,70,68,66,63,59,55,61.846
file861.TextGrid,2,0.180,55,75,81,81,82,82,83,83,82,77,79.759
file862.TextGrid,1,0.170,17,35,63,71,70,71,74,75,75,76,64.658
file862.TextGrid,2,0.410,76,74,69,62,60,56,50,46,41,35,57.255
file863.TextGrid,1,0.370,34,66,71,69,63,65,63,58,46,52,60.394
file863.TextGrid,2,0.380,52,77,74,73,71,69,59,48,38,33,61.919
file864.TextGrid,1,0.240,7,32,45,54,60,60,76,77,73,72,57.685
file864.TextGrid,2,0.160,72,73,73,72,68,66,62,56,51,48,64.633
file865.TextGrid,1,0.340,-0.2,40,71,78,76,70,69,69,70,61,64.310
file865.TextGrid,2,0.520,61,57,60,64,81,82,82,76,69,55,70.152
file866.TextGrid,1,0.290,26,52,62,65,71,73,69,71,69,68,64.223
file866.TextGrid,2,0.310,68,62,57,62,63,62,60,56,44,33,57.333
file867.TextGrid,1,0.060,27,28,36,45,54,59,63,65,68,69,51.786
file867.TextGrid,2,0.640,69,73,66,79,77,72,66,50,44,25,64.775
file868.TextGrid,1,0.230,68,85,86,87,85,82,81,84,85,82,83.517
file868.TextGrid,2,0.460,82,79,74,62,59,56,49,43,34,23,56.843
file869.TextGrid,1,0.160,29,58,66,71,71,65,57,53,46,30,57.881
file869.TextGrid,2,0.070,30,20,10,-0.8,-14,-50,-309,-300,-296,-26,-104.174
file87.TextGrid,1,0.150,36,40,55,57,61,71,74,74,73,69,61.952
file87.TextGrid,2,0.440,69,72,73,72,64,50,41,63,61,45,60.975
file870.TextGrid,1,0.350,52,71,73,73,73,71,67,54,49,43,64.910
file870.TextGrid,2,0.050,43,43,43,43,43,42,40,39,36,33,40.772
file871.TextGrid,1,0.150,17,53,60,67,77,79,80,81,81,81,70.195
file871.TextGrid,2,0.310,81,80,77,75,72,68,61,57,52,40,67.050
file872.TextGrid,1,0.350,13,44,49,51,51,57,78,82,79,78,60.010
file872.TextGrid,2,0.450,78,75,75,75,79,81,79,77,75,56,75.694
file873.TextGrid,1,0.170,37,64,73,73,67,65,64,63,62,64,64.479
file873.TextGrid,2,0.620,64,67,75,75,75,69,54,53,36,31,61.549
file874.TextGrid,1,0.180,16,39,56,61,67,73,74,64,58,53,58.802
file874.TextGrid,2,0.410,53,53,69,69,68,66,54,52,51,47,58.196
file875.TextGrid,1,0.590,9,33,41,48,57,77,77,78,76,66,58.743
file875.TextGrid,2,0.470,66,69,69,66,49,46,47,46,45,--undefined--,54.902
file876.TextGrid,1,0.180,42,66,75,74,73,65,67,67,68,67,67.834
file876.TextGrid,2,0.650,67,63,81,76,73,73,57,52,42,32,63.151
file877.TextGrid,1,0.390,58,60,63,66,67,81,82,78,77,81,71.432
file877.TextGrid,2,0.470,81,81,80,75,72,65,57,54,44,18,64.604
file878.TextGrid,1,0.290,16,64,76,80,81,80,72,69,62,69,69.430
file878.TextGrid,2,0.480,69,78,74,77,78,76,67,48,41,24,65.599
file879.TextGrid,1,0.230,74,71,69,73,74,68,69,67,68,60,69.424
file879.TextGrid,2,0.420,60,69,77,76,62,67,65,61,49,41,64.192
file88.TextGrid,1,0.090,34,50,61,70,76,77,77,76,74,70,68.042
file88.TextGrid,2,0.440,70,60,78,78,76,57,57,51,42,33,60.567
file880.TextGrid,1,0.300,39,64,69,77,74,75,70,62,61,56,66.907
file880.TextGrid,2,0.380,56,64,73,76,73,68,59,53,46,43,62.615
file881.TextGrid,1,0.470,25,47,51,53,74,79,78,70,66,62,61.968
file881.TextGrid,2,0.410,62,66,71,71,69,57,51,44,39,28,57.234
file882.TextGrid,1,0.460,63,76,78,82,72,67,60,63,58,63,69.127
file882.TextGrid,2,0.480,63,77,78,77,70,63,63,59,49,18,64.400
file883.TextGrid,1,0.180,65,68,70,69,68,69,67,62,52,46,64.411
file883.TextGrid,2,0.210,46,55,60,54,62,62,58,53,44,40,54.544
file884.TextGrid,1,0.400,15,47,53,53,53,54,57,81,82,75,59.372
file884.TextGrid,2,0.240,75,70,68,72,72,70,68,63,46,43,65.082
file885.TextGrid,1,0.240,40,65,72,77,80,80,80,79,79,75,74.497
file885.TextGrid,2,0.470,75,65,72,76,72,70,67,51,49,46,64.897
file886.TextGrid,1,0.270,70,74,68,58,56,56,56,54,49,39,58.735
file886.TextGrid,2,0.280,39,20,39,54,72,73,71,71,70,58,57.474
file887.TextGrid,1,0.240,83,83,82,71,43,17,13,5,41,66,47.068
file887.TextGrid,2,0.360,66,77,75,78,77,74,73,66,59,57,71.383
file888.TextGrid,1,0.540,55,58,57,78,81,73,74,73,69,65,69.470
file888.TextGrid,2,0.440,65,73,72,70,66,63,60,54,45,22,60.525
file889.TextGrid,1,0.340,26,60,80,82,83,79,69,63,61,61,68.805
file889.TextGrid,2,0.360,61,74,76,68,62,57,52,49,40,31,58.562
file89.TextGrid,1,0.510,44,51,59,74,77,70,68,67,64,65,65.370
file89.TextGrid,2,0.220,65,67,70,69,68,68,67,64,57,48,65.346
file890.TextGrid,1,0.400,12,44,76,77,74,82,81,68,64,59,67.519
file890.TextGrid,2,0.380,59,54,52,52,64,69,69,66,63,48,60.602
file891.TextGrid,1,0.210,29,49,62,64,70,78,78,76,78,79,67.757
file891.TextGrid,2,0.420,79,76,75,75,74,71,58,48,48,36,64.909
file892.TextGrid,1,0.170,18,28,43,51,54,55,73,83,84,80,57.736
file892.TextGrid,2,0.330,80,71,78,79,76,69,60,55,53,50,67.093
file893.TextGrid,1,0.240,2,52,69,72,73,71,67,66,64,62,62.878
file893.TextGrid,2,0.650,62,25,69,73,73,70,64,58,46,18,60.145
file894.TextGrid,1,0.210,37,60,71,79,67,63,63,64,65,71,65.161
file894.TextGrid,2,0.470,71,73,77,78,75,60,55,54,46,35,63.739
file895.TextGrid,1,0.210,31,42,67,78,79,79,78,76,74,64,68.666
file895.TextGrid,2,0.510,64,57,75,77,66,58,57,48,42,38,58.543
file896.TextGrid,1,0.280,17,57,63,66,71,74,82,83,83,77,70.204
file896.TextGrid,2,0.390,77,71,70,66,76,75,73,67,56,47,68.500
file897.TextGrid,1,0.200,26,46,62,64,67,68,70,74,72,67,63.377
file897.TextGrid,2,0.350,67,66,66,61,69,73,69,61,51,40,62.654
file898.TextGrid,1,0.340,7,59,62,63,68,75,76,72,72,65,66.344
file898.TextGrid,2,0.620,65,47,47,73,73,61,52,49,52,39,56.646
file899.TextGrid,1,0.260,13,37,51,56,74,82,72,66,67,65,59.962
file899.TextGrid,2,0.540,65,78,79,77,75,66,58,49,48,39,64.424
file9.TextGrid,1,0.120,78,81,80,79,81,81,79,79,78,73,79.441
file9.TextGrid,2,0.260,73,67,65,66,59,68,63,53,48,44,60.851
file90.TextGrid,1,0.320,37,48,52,56,54,56,80,83,83,76,63.561
file90.TextGrid,2,0.620,76,70,68,65,75,70,63,64,54,16,64.062
file900.TextGrid,1,0.340,39,55,61,58,73,57,50,40,36,31,52.222
file900.TextGrid,2,0.490,31,69,75,73,72,69,68,65,63,59,67.001
file901.TextGrid,1,0.270,32,57,67,68,64,82,81,80,82,73,71.207
file901.TextGrid,2,0.410,73,81,82,80,67,57,48,48,44,35,61.866
file902.TextGrid,1,0.310,24,58,66,68,75,67,59,50,45,42,57.421
file902.TextGrid,2,0.550,42,76,77,79,72,74,58,51,41,37,64.071
file903.TextGrid,1,0.180,31,51,76,81,80,74,73,69,69,70,69.004
file903.TextGrid,2,0.340,70,76,76,77,77,67,59,60,53,42,66.571
file904.TextGrid,1,0.150,29,49,64,70,72,73,74,74,71,67,66.094
file904.TextGrid,2,0.580,67,53,73,72,71,67,62,47,31,28,57.500
file905.TextGrid,1,0.290,30,56,75,82,80,80,78,66,63,68,69.479
file905.TextGrid,2,0.480,68,76,78,80,74,61,55,48,39,31,62.407
file906.TextGrid,1,0.440,34,51,51,50,64,78,78,72,80,81,65.509
file906.TextGrid,2,0.280,81,78,70,68,68,64,56,51,44,25,61.788
file907.TextGrid,1,0.180,28,35,51,58,61,62,61,77,77,75,59.328
file907.TextGrid,2,0.420,75,73,74,75,69,56,50,49,45,34,61.050
file908.TextGrid,1,0.220,36,48,53,53,56,55,72,83,83,80,62.366
file908.TextGrid,2,0.410,80,80,79,80,80,78,70,57,55,48,71.466
file909.TextGrid,1,0.160,31,47,61,66,66,70,77,78,79,76,66.386
file909.TextGrid,2,0.560,76,77,74,76,76,66,57,47,42,30,62.762
file91.TextGrid,1,0.230,17,52,63,68,70,74,80,81,79,66,67.945
file91.TextGrid,2,0.450,66,41,65,74,72,67,65,63,50,27,60.689
file910.TextGrid,1,0.310,26,50,59,75,80,77,77,75,62,58,66.356
file910.TextGrid,2,0.370,58,71,75,76,69,60,47,47,47,43,59.889
